iso3,anio,A,Dp,conexion,pob
KNA,1994,4.349464,2.914034,,41776.0
KNA,1995,4.417544,2.943867,,42326.0
KNA,1996,4.487741,2.975029,1.95,42877.0
KNA,1997,4.558626,3.006763,2.26,43428.0
KNA,1998,4.632731,3.039067,3.34,43998.0
KNA,1999,4.712028,3.073812,4.4,44601.0
KNA,2000,4.791144,3.107349,5.86281024037522,45248.0
KNA,2001,4.862205,3.137445,7.71472655580319,45761.0
KNA,2002,4.938133,3.172582,21.152381758186,46020.0
KNA,2003,5.006727,3.203801,22.9697842928439,46176.0
KNA,2004,5.071493,3.23811,24.7376775443732,46315.0
KNA,2005,5.135793,3.271009,34.0,46437.0
KNA,2006,5.198218,3.291823,38.5,46569.0
KNA,2007,5.252349,3.311826,43.5,46706.0
KNA,2008,5.301266,3.325202,49.20000076,46835.0
KNA,2009,5.351776,3.330857,55.70000076,46916.0
KNA,2010,5.386352,3.33494,63.0,46846.0
KNA,2011,5.426174,3.34795,63.20000076,46886.0
KNA,2012,5.515351,3.359811,64.0,47033.0
KNA,2013,5.568416,3.375253,64.59999847,47069.0
KNA,2014,5.615612,3.394208,65.38179779,47089.0
KNA,2015,5.694549,3.411785,66.17310333,47087.0
KNA,2016,5.768387,3.42947,66.97389984,47075.0
KNA,2017,5.81471,3.449327,67.78440094,47050.0
KNA,2018,5.817379,3.467459,68.60479736,47008.0
KNA,2019,5.789588,3.485563,69.43499756,46952.0
KNA,2020,6.649642,4.105967,70.27529907,46870.0
KNA,2021,6.873793,4.224841,74.37159729,46763.0
KNA,2022,6.972952,4.114184,75.76229858,46709.0
KNA,2023,7.795888,4.260032,76.58950043,46758.0
KOR,1990,4.233161,2.550707,0.0233,42869283.0
KOR,1991,4.241681,2.572214,0.0461,43295704.0
KOR,1992,4.245251,2.591573,0.0984,43747962.0
KOR,1993,4.251584,2.594331,0.25,44194628.0
KOR,1994,4.260659,2.60857,0.311,44641540.0
KOR,1995,4.271362,2.598527,0.82,45092991.0
KOR,1996,4.285147,2.592569,1.62,45524681.0
KOR,1997,4.303526,2.59607,3.6,45953580.0
KOR,1998,4.328419,2.582878,6.78,46286503.0
KOR,1999,4.357772,2.569626,23.6,46616677.0
KOR,2000,4.387326,2.439916,44.7,47008111.0
KOR,2001,4.418541,2.433785,56.6,47370164.0
KOR,2002,4.451461,2.465237,59.4,47644736.0
KOR,2003,4.487799,2.397263,65.5,47892330.0
KOR,2004,4.522988,2.44095,72.7,48082519.0
KOR,2005,4.553957,2.409383,73.5,48184561.0
KOR,2006,4.575973,2.41629,78.1,48438292.0
KOR,2007,4.547045,2.468508,78.8,48683638.0
KOR,2008,4.527743,2.363481,81.0,49054708.0
KOR,2009,4.455616,2.528884,81.6,49307835.0
KOR,2010,4.355752,2.582409,83.7,49554112.0
KOR,2011,4.293706,2.573817,83.7591201534472,49936638.0
KOR,2012,4.24942,2.655602,84.07,50199853.0
KOR,2013,4.246752,2.6761,84.77,50428893.0
KOR,2014,4.268305,2.683725,87.5568264944747,50746659.0
KOR,2015,4.251263,2.698631,89.8962557995106,51014947.0
KOR,2016,4.250509,2.632713,92.8430256796075,51217803.0
KOR,2017,4.244119,2.766533,95.0694218761004,51361911.0
KOR,2018,4.231784,2.635106,96.0228595797887,51585058.0
KOR,2019,4.245164,2.763268,96.157579184239,51764822.0
KOR,2020,4.549281,3.089283,96.50506052,51836239.0
KOR,2021,4.792951,3.139503,97.57132698,51769539.0
KOR,2022,4.765009,3.123688,97.16855335,51672569.0
KOR,2023,5.124006,3.129292,97.41597478,51712619.0
KWT,1990,3.642,3.463267,0.0,1684819.0
KWT,1991,3.640117,3.444617,,1351399.0
KWT,1992,3.644565,3.423006,,1634961.0
KWT,1993,3.640164,3.62938,0.0911,1672151.0
KWT,1994,3.630396,3.594269,0.147,1664361.0
KWT,1995,3.61541,3.585426,0.203,1681513.0
KWT,1996,3.59995,3.624587,0.856,1730246.0
KWT,1997,3.592311,3.638465,2.17,1787683.0
KWT,1998,3.585565,3.671822,3.05,1844302.0
KWT,1999,3.583287,3.702008,4.76,1900030.0
KWT,2000,3.586287,3.727792,6.73139576837536,1954709.0
KWT,2001,3.58283,3.746058,8.55179243431475,2008121.0
KWT,2002,3.582889,3.77389,10.2489679289296,2059974.0
KWT,2003,3.578497,3.817193,22.4029383804612,2109881.0
KWT,2004,3.570422,3.853664,22.9271120360078,2157320.0
KWT,2005,3.563477,3.895953,25.92609978,2236788.0
KWT,2006,3.550677,3.950229,28.79120064,2364733.0
KWT,2007,3.577614,3.981735,34.79999924,2507887.0
KWT,2008,3.579021,3.978204,42.0,2651421.0
KWT,2009,3.596044,4.028399,50.79999924,2795484.0
KWT,2010,3.61953,3.848123,61.40000153,2943372.0
KWT,2011,3.606552,4.041553,65.7690706867398,3132814.0
KWT,2012,3.559197,3.813251,70.44999695,3337109.0
KWT,2013,3.526198,4.005296,75.45999908,3507844.0
KWT,2014,3.504343,4.035448,78.69999695,3665876.0
KWT,2015,3.575476,4.118789,82.0,3834574.0
KWT,2016,3.648192,4.186807,85.59999847,4004096.0
KWT,2017,3.664509,4.053312,97.9999893344615,4154812.0
KWT,2018,3.617574,4.263557,99.5988495907557,4323515.0
KWT,2019,3.55025,4.000078,99.5426764518489,4442316.0
KWT,2020,4.285723,4.859035,99.10587017,4400267.0
KWT,2021,4.323987,4.924886,99.7,4360865.0
KWT,2022,4.48074,4.757128,99.74729919,4589643.0
KWT,2023,5.131284,4.898497,99.74731125,4853420.0
LAO,1990,1.209792,1.507411,0.0,4311955.0
LAO,1991,1.207367,1.432033,,4435118.0
LAO,1992,1.204929,1.505971,,4559646.0
LAO,1993,1.201854,1.477126,,4685060.0
LAO,1994,1.198286,1.471048,,4809220.0
LAO,1995,1.19522,1.448675,,4929409.0
LAO,1996,1.193123,1.522975,,5045678.0
LAO,1997,1.192025,1.499831,,5152011.0
LAO,1998,1.191609,1.453465,0.00966,5248266.0
LAO,1999,1.191717,1.56066,0.0378,5340784.0
LAO,2000,1.19243,1.55543,0.111044032290124,5431212.0
LAO,2001,1.195649,1.560701,0.181664460654566,5521482.0
LAO,2002,1.199717,1.632292,0.267899241309349,5610889.0
LAO,2003,1.206182,1.658204,0.333912466428616,5697945.0
LAO,2004,1.214849,1.687205,0.361434490258043,5781626.0
LAO,2005,1.22374,1.711249,0.850399971,5869523.0
LAO,2006,1.232905,1.784137,1.16989994,5963200.0
LAO,2007,1.239855,1.77702,1.64,6056236.0
LAO,2008,1.265128,1.764631,3.55,6148969.0
LAO,2009,1.288303,1.860486,6.0,6241642.0
LAO,2010,1.329909,1.851283,7.0,6334194.0
LAO,2011,1.384997,1.877309,9.0,6426590.0
LAO,2012,1.466918,1.956892,10.74769974,6518978.0
LAO,2013,1.518576,1.990975,12.5,6611385.0
LAO,2014,1.59071,2.040437,14.26000023,6703172.0
LAO,2015,1.669013,2.069767,18.20000076,6801645.0
LAO,2016,1.72804,2.126807,21.87000084,6908802.0
LAO,2017,1.790495,2.150451,25.51040077,7018147.0
LAO,2018,1.851156,2.096886,36.27130127,7128045.0
LAO,2019,1.907651,2.248822,47.03229904,7237636.0
LAO,2020,2.223987,2.448159,54.0,7346533.0
LAO,2021,2.376322,2.580501,62.0,7453194.0
LAO,2022,2.406197,2.468962,64.54000092,7559007.0
LAO,2023,2.717785,2.511659,64.39800262,7664993.0
LBN,1990,6.052822,3.755342,0.0,3595175.0
LBN,1991,6.047748,3.761883,,3668912.0
LBN,1992,6.040847,3.833239,,3747371.0
LBN,1993,6.032384,3.862654,,3820647.0
LBN,1994,6.023539,3.881731,,3889799.0
LBN,1995,6.015148,3.930851,0.0716,3960735.0
LBN,1996,6.00723,3.995832,0.14,4034781.0
LBN,1997,5.999417,4.031221,1.24,4108405.0
LBN,1998,5.991894,4.086028,2.72,4181281.0
LBN,1999,5.986555,4.140337,5.38,4255277.0
LBN,2000,5.980928,4.18014,7.95274373635276,4329340.0
LBN,2001,5.966822,4.199262,6.78321977527715,4401918.0
LBN,2002,5.950359,4.202047,7.0,4463504.0
LBN,2003,5.928263,4.268813,8.0,4525508.0
LBN,2004,5.900575,4.20547,9.0,4599279.0
LBN,2005,5.869192,4.354339,10.14000034,4671102.0
LBN,2006,5.84766,4.486632,15.0,4751136.0
LBN,2007,5.829733,4.411531,18.74,4844118.0
LBN,2008,5.816595,4.535081,22.53,4925354.0
LBN,2009,5.818443,4.510863,30.13999939,4992287.0
LBN,2010,5.818125,4.461532,43.68000031,5041288.0
LBN,2011,5.799278,4.558826,52.0,5096020.0
LBN,2012,5.78559,4.531793,61.24980164,5235742.0
LBN,2013,5.756553,4.678555,70.5,5743436.0
LBN,2014,5.687772,4.72476,73.0,6346990.0
LBN,2015,5.635464,4.723236,74.0,6472469.0
LBN,2016,5.55057,4.749776,76.11000061,6323060.0
LBN,2017,5.460329,4.802409,78.18080139,6160128.0
LBN,2018,5.41854,4.732466,80.90000153,5984119.0
LBN,2019,5.445137,4.807838,81.48120117,5794594.0
LBN,2020,6.762311,5.92025,82.0664978,5702398.0
LBN,2021,6.862105,6.034525,82.65599823,5718122.0
LBN,2022,7.112438,5.914171,81.46479797,5744489.0
LBN,2023,8.340683,6.118064,81.7059021,5773493.0
LBR,1990,4.318306,2.313456,0.0,2223667.0
LBR,1991,4.436681,2.352903,,1956518.0
LBR,1992,4.58885,2.467584,,2072461.0
LBR,1993,4.643593,2.477962,,2155126.0
LBR,1994,4.744623,2.467927,,2149928.0
LBR,1995,4.901034,2.486251,,2169162.0
LBR,1996,5.024767,2.498421,,2232289.0
LBR,1997,5.131765,2.459648,0.00449,2412989.0
LBR,1998,5.229489,2.450763,0.0041,2670124.0
LBR,1999,5.303445,2.435006,0.0113,2821684.0
LBR,2000,5.394915,2.416728,0.0177027057169472,2928117.0
LBR,2001,5.449219,2.440728,0.033812227177592,3015338.0
LBR,2002,5.507545,2.46865,0.0327133071190699,3094782.0
LBR,2003,5.572566,2.492303,0.0318689345450327,3119532.0
LBR,2004,5.611205,2.466351,0.0310111848040233,3156892.0
LBR,2005,5.634478,2.470554,0.551400006,3301015.0
LBR,2006,5.651769,2.340703,0.529999971,3490787.0
LBR,2007,5.668474,2.4101,0.551400006,3669050.0
LBR,2008,5.579041,2.385298,0.529999971,3821003.0
LBR,2009,5.515948,2.264738,2.0,3943028.0
LBR,2010,5.382275,2.430008,2.3,4058890.0
LBR,2011,5.289042,2.420828,2.5,4221178.0
LBR,2012,5.280289,2.36066,2.599999905,4373043.0
LBR,2013,5.341042,2.475218,3.200000048,4470239.0
LBR,2014,5.528167,2.495401,5.409999847,4564293.0
LBR,2015,5.658216,2.491262,10.0,4659431.0
LBR,2016,5.75018,2.563031,15.69999981,4755608.0
LBR,2017,5.816685,2.589152,16.29999924,4848925.0
LBR,2018,5.879499,2.506968,17.27770042,4944726.0
LBR,2019,5.945579,2.653724,19.89579964,5043721.0
LBR,2020,7.554515,3.228442,22.91069984,5149463.0
LBR,2021,7.808429,3.148984,26.38229942,5259323.0
LBR,2022,7.953433,3.347257,30.38010025,5373294.0
LBR,2023,9.409215,3.344353,31.22410011,5493031.0
LBY,1990,5.118907,2.773721,0.0,4445239.0
LBY,1991,5.151509,2.714691,,4544400.0
LBY,1992,5.184884,2.758437,,4640352.0
LBY,1993,5.215817,2.806309,,4733045.0
LBY,1994,5.243739,2.858301,,4822037.0
LBY,1995,5.267739,2.903224,,4906843.0
LBY,1996,5.278503,3.117739,,4987393.0
LBY,1997,5.285499,3.158111,,5064639.0
LBY,1998,5.285319,3.263547,,5140704.0
LBY,1999,5.282354,3.243281,0.134,5218038.0
LBY,2000,5.279252,3.483848,0.187042622337565,5305021.0
LBY,2001,5.265495,3.381212,0.366533175284228,5403639.0
LBY,2002,5.250786,3.44523,2.24441822165946,5508410.0
LBY,2003,5.224274,3.409409,2.81451798740855,5619398.0
LBY,2004,5.186343,3.416973,3.53283816154549,5736693.0
LBY,2005,5.147871,3.524514,3.91779995,5858798.0
LBY,2006,5.116062,3.48343,4.301099777,5980211.0
LBY,2007,5.091367,3.434213,4.72199937850513,6104380.0
LBY,2008,5.059778,3.750276,9.0,6235430.0
LBY,2009,5.031114,3.553608,10.80000019,6366686.0
LBY,2010,5.007198,3.542166,14.0,6497839.0
LBY,2011,4.960846,3.893367,14.0,6343203.0
LBY,2012,4.930613,3.790437,15.19999981,6179328.0
LBY,2013,4.897571,3.925516,16.5,6304628.0
LBY,2014,4.849948,4.134183,17.76000023,6427252.0
LBY,2015,4.803703,4.150216,25.0,6531819.0
LBY,2016,4.753241,4.207802,35.0,6632126.0
LBY,2017,4.701469,4.252833,47.5,6738770.0
LBY,2018,4.640614,4.290237,47.5,6849055.0
LBY,2019,4.561058,4.340786,71.40409851,6951033.0
LBY,2020,5.356619,5.325267,74.35810089,7045399.0
LBY,2021,5.430484,5.404619,77.438797,7135175.0
LBY,2022,5.473158,5.308085,80.64720154,7223805.0
LBY,2023,6.281461,5.413374,82.10469818,7305659.0
LCA,1990,3.960922,2.985968,0.0,137857.0
LCA,1991,4.025362,3.018631,,139520.0
LCA,1992,4.088172,3.055535,,141617.0
LCA,1993,4.155316,3.104315,,143726.0
LCA,1994,4.225145,3.133218,,145890.0
LCA,1995,4.296028,2.994135,0.306,148208.0
LCA,1996,4.369983,3.031175,0.67,150436.0
LCA,1997,4.446659,2.973379,0.992,152569.0
LCA,1998,4.528232,2.926516,1.3,154677.0
LCA,1999,4.614576,2.965385,1.93,156702.0
LCA,2000,4.701628,3.209068,5.09048334139327,158616.0
LCA,2001,4.782337,3.043338,8.18186395448366,160237.0
LCA,2002,4.862975,3.174099,14.6418357746777,161641.0
LCA,2003,4.936025,3.210212,20.9824734633424,162976.0
LCA,2004,5.00173,3.150127,21.395212362765,164239.0
LCA,2005,5.067004,3.186336,21.5675829464215,165450.0
LCA,2006,5.130905,3.212072,24.5,166639.0
LCA,2007,5.187526,3.240974,27.89999962,167758.0
LCA,2008,5.239995,3.262019,30.0,168808.0
LCA,2009,5.294923,3.272643,31.0,169869.0
LCA,2010,5.332656,3.286177,32.5,170906.0
LCA,2011,5.376394,3.306373,34.0,171801.0
LCA,2012,5.465612,3.325732,45.865,172587.0
LCA,2013,5.518683,3.346941,49.3871994,173369.0
LCA,2014,5.565304,3.371954,53.17969894,174138.0
LCA,2015,5.645462,3.394685,57.26330185,174905.0
LCA,2016,5.722114,3.418449,58.22259903,175646.0
LCA,2017,5.769573,3.441656,59.16009903,176342.0
LCA,2018,5.774397,3.46593,60.11259842,177017.0
LCA,2019,5.749523,3.490204,61.08050156,177661.0
LCA,2020,6.621283,4.124674,62.06399918,178250.0
LCA,2021,6.962506,4.298736,63.06330109,178522.0
LCA,2022,6.994769,4.168671,66.95159912,178781.0
LCA,2023,7.914457,4.325299,67.44390106,179285.0
LKA,1990,1.325542,1.908162,0.0,16352458.0
LKA,1991,1.318816,1.931979,,16475354.0
LKA,1992,1.311677,1.955997,,16739284.0
LKA,1993,1.302796,1.982303,,17025918.0
LKA,1994,1.292791,2.000132,0.00277,17275773.0
LKA,1995,1.282627,2.037068,0.00548,17564068.0
LKA,1996,1.273141,2.059049,0.0545,17905018.0
LKA,1997,1.263608,2.086804,0.162,18248200.0
LKA,1998,1.254421,2.125372,0.296,18596003.0
LKA,1999,1.244849,2.147139,0.348,18944731.0
LKA,2000,1.234995,2.175889,0.647410010940963,19293054.0
LKA,2001,1.228325,2.19552,0.793821864362622,19600362.0
LKA,2002,1.221945,2.181375,1.05042270585318,19805752.0
LKA,2003,1.219037,2.230343,1.45858022842408,19951521.0
LKA,2004,1.217579,2.242872,1.44615998041486,20087605.0
LKA,2005,1.218863,2.26329,1.792000055,20216524.0
LKA,2006,1.219078,2.323225,2.53756612897332,20352411.0
LKA,2007,1.216557,2.358506,3.88,20492545.0
LKA,2008,1.208538,2.406237,4.824500084,20629378.0
LKA,2009,1.209479,2.445014,5.868500233,20756435.0
LKA,2010,1.200972,2.48066,6.912399769,20879089.0
LKA,2011,1.199577,2.505715,7.956399918,21009048.0
LKA,2012,1.218313,2.52853,9.00039959,21169458.0
LKA,2013,1.244588,2.552116,10.04440022,20585000.0
LKA,2014,1.276523,2.565741,10.5000026214106,20778000.0
LKA,2015,1.316646,2.59148,15.26249981,20970000.0
LKA,2016,1.355565,2.573728,22.19,21209000.0
LKA,2017,1.412467,2.596225,25.07550049,21453000.0
LKA,2018,1.477991,2.630085,28.33620071,21670000.0
LKA,2019,1.547066,2.660267,32.02090073,21803000.0
LKA,2020,1.848659,2.955923,36.18473435,21919000.0
LKA,2021,2.101366,3.18647,44.45308724,22156000.0
LKA,2022,2.088968,3.130367,48.3,22181000.0
LKA,2023,2.462678,3.14462,51.2,22037000.0
LSO,1990,2.853833,2.215776,0.0,1809696.0
LSO,1991,2.870576,2.233286,,1842379.0
LSO,1992,2.886316,2.196978,,1873274.0
LSO,1993,2.901853,2.213142,,1901793.0
LSO,1994,2.917174,2.229669,,1927707.0
LSO,1995,2.930939,2.246568,,1951437.0
LSO,1996,2.943277,2.260905,0.00285,1972418.0
LSO,1997,2.95437,2.394737,0.00558,1988130.0
LSO,1998,2.964886,2.433883,0.011,1998049.0
LSO,1999,2.975756,2.345846,0.0538,2003234.0
LSO,2000,2.985918,2.424719,0.211806070361977,2003913.0
LSO,2001,2.994152,2.368988,0.261150063093855,2000853.0
LSO,2002,3.002495,2.416849,1.08394313737534,1994679.0
LSO,2003,3.009866,2.306671,1.53249659019509,1985059.0
LSO,2004,3.015851,2.360054,2.17552433931097,1971129.0
LSO,2005,3.021714,2.363211,2.580199957,1953076.0
LSO,2006,3.028227,2.429942,2.97970818724486,1945063.0
LSO,2007,3.019961,2.32242,3.44543125970873,1953268.0
LSO,2008,3.013395,2.466617,3.58,1966541.0
LSO,2009,2.990002,2.525743,3.72,1980883.0
LSO,2010,2.956427,2.51494,3.859999895,1996251.0
LSO,2011,2.929761,2.475706,7.0,2014009.0
LSO,2012,2.960835,2.634734,10.0,2034354.0
LSO,2013,3.026701,2.463891,15.0,2056504.0
LSO,2014,3.140734,2.596963,22.0,2080089.0
LSO,2015,3.300501,2.624369,25.0,2104611.0
LSO,2016,3.471811,2.510573,32.4538569477365,2130422.0
LSO,2017,3.608665,2.718232,39.0,2157110.0
LSO,2018,3.694369,2.552946,40.79999924,2183603.0
LSO,2019,3.781764,2.574833,42.301733569273,2209405.0
LSO,2020,4.936395,3.285356,43.65750122,2235727.0
LSO,2021,5.30256,3.303786,45.05670166,2261542.0
LSO,2022,5.465931,3.302358,48.06959915,2286110.0
LSO,2023,6.589942,3.432776,48.98590088,2311472.0
LTU,1990,3.467674,3.645448,0.0,3697838.0
LTU,1991,3.476312,3.654511,,3704134.0
LTU,1992,3.48667,3.665093,,3700114.0
LTU,1993,3.500546,3.864523,,3682613.0
LTU,1994,3.517228,3.868874,,3657144.0
LTU,1995,3.535502,3.957906,,3629102.0
LTU,1996,3.553147,3.90826,0.277,3601613.0
LTU,1997,3.568191,4.073992,0.978,3575137.0
LTU,1998,3.581294,3.8433,1.97,3549331.0
LTU,1999,3.592555,3.866628,2.92,3524238.0
LTU,2000,3.603767,3.896417,6.42706749477765,3499536.0
LTU,2001,3.616131,3.849165,7.17935699381369,3470818.0
LTU,2002,3.627556,3.878922,17.69,3443067.0
LTU,2003,3.64019,3.905571,25.91,3415213.0
LTU,2004,3.652959,3.932872,31.23,3377075.0
LTU,2005,3.663326,3.958697,36.22,3322528.0
LTU,2006,3.670332,3.98053,43.9,3269909.0
LTU,2007,3.683814,4.003705,49.9,3231294.0
LTU,2008,3.689654,4.198316,55.22,3198231.0
LTU,2009,3.717539,4.042927,59.76,3162916.0
LTU,2010,3.747214,4.142822,62.12,3097282.0
LTU,2011,3.776898,4.158143,63.6399774002179,3028115.0
LTU,2012,3.812036,4.087351,67.2299893276414,2989139.0
LTU,2013,3.845106,4.100163,68.4529,2961250.0
LTU,2014,3.871457,4.112079,72.1335378644566,2937253.0
LTU,2015,3.883154,4.124658,71.3780590101754,2911109.0
LTU,2016,3.883167,4.130121,74.3766455618662,2877325.0
LTU,2017,3.855433,4.131877,77.6152565124514,2842639.0
LTU,2018,3.812711,4.134466,79.7225827680518,2819200.0
LTU,2019,3.778339,4.135923,81.5818683764046,2811089.0
LTU,2020,4.359948,4.821585,83.05554724,2810369.0
LTU,2021,4.505017,4.937222,86.93054425,2808380.0
LTU,2022,4.594091,4.807281,87.72420219,2831639.0
LTU,2023,5.207018,4.894951,88.50287484,2871585.0
LUX,1990,4.604143,4.144318,0.0,381850.0
LUX,1991,4.525345,4.137827,,387000.0
LUX,1992,4.44702,4.016345,0.153,392175.0
LUX,1993,4.375519,4.247075,0.302,397475.0
LUX,1994,4.312825,4.004147,0.496,402925.0
LUX,1995,4.251209,4.113252,1.59,408625.0
LUX,1996,4.191344,4.111208,5.55,414225.0
LUX,1997,4.13244,3.996077,7.14,419450.0
LUX,1998,4.082628,3.997931,11.7,424700.0
LUX,1999,4.042865,4.00326,17.4,430475.0
LUX,2000,4.004066,4.011452,22.8873279731211,436300.0
LUX,2001,3.993331,4.017689,36.163422506306,441525.0
LUX,2002,3.98343,4.021972,39.84,446175.0
LUX,2003,4.007856,4.029572,54.55,451630.0
LUX,2004,4.067646,4.036491,65.88,458095.0
LUX,2005,4.129324,4.045007,70.0,465158.0
LUX,2006,4.185676,4.057662,72.51,472637.0
LUX,2007,4.233978,4.069595,78.92,479993.0
LUX,2008,4.301146,4.083318,82.23,488650.0
LUX,2009,4.381979,4.096186,87.31,497783.0
LUX,2010,4.467995,4.111012,90.62,506953.0
LUX,2011,4.54131,4.136246,90.0298585646936,518347.0
LUX,2012,4.654231,4.162501,91.9499237417387,530946.0
LUX,2013,4.740962,4.189806,93.7765,543360.0
LUX,2014,4.83759,4.219946,94.6702052774766,556319.0
LUX,2015,4.943638,4.251386,96.3767141704759,569604.0
LUX,2016,5.023425,4.283531,98.1366986657616,582014.0
LUX,2017,5.126413,4.316756,97.3629603241751,596336.0
LUX,2018,5.25164,4.350226,97.061298705829,607950.0
LUX,2019,5.37453,4.382474,97.120635693272,620001.0
LUX,2020,6.499741,5.23175,98.45962893,630419.0
LUX,2021,6.58743,5.268162,98.66086333,640064.0
LUX,2022,6.945629,5.193479,98.24203749,653103.0
LUX,2023,7.917603,5.295379,99.34785707,666430.0
LVA,1990,3.812878,3.171485,0.0,2663151.0
LVA,1991,3.822419,3.174372,,2650581.0
LVA,1992,3.837289,3.180163,,2614338.0
LVA,1993,3.858395,3.189355,,2563290.0
LVA,1994,3.884177,3.330696,,2520742.0
LVA,1995,3.911478,3.216546,,2485056.0
LVA,1996,3.937752,3.296143,0.813,2457222.0
LVA,1997,3.96228,3.318442,2.05,2432851.0
LVA,1998,3.983732,3.280164,3.32,2410019.0
LVA,1999,4.000559,3.304792,4.39,2390482.0
LVA,2000,4.011225,3.464816,6.31906208267861,2367550.0
LVA,2001,4.017698,3.353391,7.21934580836289,2337170.0
LVA,2002,4.019509,3.44142,21.94,2310173.0
LVA,2003,4.021155,3.46186,26.98,2287955.0
LVA,2004,4.023595,3.554219,38.58,2263122.0
LVA,2005,4.025467,3.431803,46.0,2238799.0
LVA,2006,4.025181,3.657461,53.63,2218357.0
LVA,2007,4.026772,3.518391,59.17,2200325.0
LVA,2008,4.030453,3.664839,63.41,2177322.0
LVA,2009,4.046953,3.671459,66.84,2141669.0
LVA,2010,4.045377,3.517929,68.42,2097555.0
LVA,2011,4.051045,3.596368,69.7499545592245,2059709.0
LVA,2012,4.04972,3.524803,73.1199437663748,2034319.0
LVA,2013,4.023649,3.454762,75.2344,2012647.0
LVA,2014,4.003209,3.455831,75.8261041383556,1993782.0
LVA,2015,3.999437,3.455117,79.2005829239344,1977527.0
LVA,2016,3.993284,3.458424,79.8420977843089,1959537.0
LVA,2017,3.974248,3.459189,80.1140770037369,1942248.0
LVA,2018,3.926866,3.462322,83.5771748630956,1927174.0
LVA,2019,3.902998,3.468951,86.13545644343,1913822.0
LVA,2020,4.465314,3.957543,88.89796078,1900449.0
LVA,2021,4.66579,4.083318,91.17964988,1884490.0
LVA,2022,4.693023,3.962221,91.03009059,1879383.0
LVA,2023,5.309496,4.024566,92.18791291,1883710.0
MAR,1990,4.584996,2.99366,0.0,24375551.0
MAR,1991,4.598371,3.166874,,24799014.0
MAR,1992,4.612103,3.080265,,25212468.0
MAR,1993,4.623587,2.982253,,25614586.0
MAR,1994,4.633057,3.076512,,26000822.0
MAR,1995,4.642669,3.039234,0.00371,26399429.0
MAR,1996,4.652394,3.01924,0.00568,26808107.0
MAR,1997,4.662633,3.194331,0.0216,27213337.0
MAR,1998,4.672394,3.241151,0.142,27621648.0
MAR,1999,4.681659,3.196837,0.176,28027179.0
MAR,2000,4.690623,3.309584,0.693791244805455,28423435.0
MAR,2001,4.689434,3.272635,1.37143810096418,28814643.0
MAR,2002,4.687667,3.356891,2.37325319241544,29198142.0
MAR,2003,4.674851,3.444194,3.35336668122363,29571415.0
MAR,2004,4.650967,3.355397,11.6079347729582,29953018.0
MAR,2005,4.625143,3.472108,15.0844445240204,30358144.0
MAR,2006,4.593715,3.571245,19.7711915653115,30771178.0
MAR,2007,4.566833,3.515853,21.5,31186468.0
MAR,2008,4.522209,3.471953,33.1,31606767.0
MAR,2009,4.466943,3.56752,41.3,32030778.0
MAR,2010,4.409829,3.69432,52.0,32467016.0
MAR,2011,4.338569,3.666815,46.107482597,32912588.0
MAR,2012,4.297071,3.730421,55.4160531914894,33355241.0
MAR,2013,4.228896,3.867634,56.0,33787571.0
MAR,2014,4.183928,3.898269,56.7746379160074,34204780.0
MAR,2015,4.152892,3.953176,57.0799993486116,34607588.0
MAR,2016,4.107065,4.007324,58.271236420398,35023457.0
MAR,2017,4.104716,4.030713,61.7622120123071,35446392.0
MAR,2018,4.072244,4.183113,64.8038651924043,35839760.0
MAR,2019,4.077292,4.209039,84.1203630467602,36210898.0
MAR,2020,4.932449,5.057954,84.12036305,36584208.0
MAR,2021,4.928592,5.138787,88.13031937,36954442.0
MAR,2022,5.114851,5.090911,89.9,37329064.0
MAR,2023,5.769863,5.164266,91.0,37712505.0
MCO,1990,5.145129,3.544946,0.0,30358.0
MCO,1991,5.062974,3.529953,,30625.0
MCO,1992,4.980165,3.514238,,30887.0
MCO,1993,4.906856,3.501187,,31136.0
MCO,1994,4.842888,3.490966,,31375.0
MCO,1995,4.780724,3.480302,,31609.0
MCO,1996,4.7202,3.478032,,31837.0
MCO,1997,4.659983,3.476012,,32063.0
MCO,1998,4.609978,3.478233,,32267.0
MCO,1999,4.571602,3.484601,,32410.0
MCO,2000,4.535666,3.491512,42.1848634460346,32455.0
MCO,2001,4.529902,3.495295,46.6461423640265,32447.0
MCO,2002,4.526259,3.499436,48.0471171729696,32422.0
MCO,2003,4.560105,3.502492,49.4911689195459,32374.0
MCO,2004,4.630432,3.502621,52.4901966838546,32307.0
MCO,2005,4.702778,3.507031,55.46480179,32210.0
MCO,2006,4.78637,3.503663,61.47600174,32057.0
MCO,2007,4.862805,3.499648,64.37770081,31837.0
MCO,2008,4.971154,3.496082,67.25,31836.0
MCO,2009,5.142066,3.494698,70.1,32364.0
MCO,2010,5.293008,3.491155,75.0,33163.0
MCO,2011,5.443862,3.500564,80.30000305,33946.0
MCO,2012,5.623469,3.517012,87.0,34711.0
MCO,2013,5.781879,3.540391,90.69999695,35447.0
MCO,2014,5.930184,3.569632,92.40000153,36128.0
MCO,2015,6.055446,3.60641,93.36329651,36757.0
MCO,2016,6.185074,3.648471,95.20819855,37276.0
MCO,2017,6.299436,3.69204,97.0530014,37678.0
MCO,2018,6.392886,3.740088,,38154.0
MCO,2019,6.483478,3.799412,98.0,38109.0
MCO,2020,7.746257,4.550079,98.57080078,38050.0
